study_id	cell_line	mouse_id	strain	trt	study_day	tumor_vol_mm3
16TC7579MC	MC38	981-44	CC79 F1	anti-PD1	23	0
16TC7579MC	MC38	981-45	CC79 F1	anti-PD1	9	0
16TC7579MC	MC38	981-45	CC79 F1	anti-PD1	12	0
16TC7579MC	MC38	981-45	CC79 F1	anti-PD1	14	0
16TC7579MC	MC38	981-45	CC79 F1	anti-PD1	16	38.51
16TC7579MC	MC38	981-45	CC79 F1	anti-PD1	19	59.16
16TC7579MC	MC38	981-45	CC79 F1	anti-PD1	21	85.33
16TC7579MC	MC38	981-45	CC79 F1	anti-PD1	23	119.96
16TC7579MC	MC38	982-01	CC75 F1	isotype	9	0
16TC7579MC	MC38	982-01	CC75 F1	isotype	12	0
16TC7579MC	MC38	982-01	CC75 F1	isotype	14	0
16TC7579MC	MC38	982-01	CC75 F1	isotype	16	0
16TC7579MC	MC38	982-01	CC75 F1	isotype	19	0
16TC7579MC	MC38	982-01	CC75 F1	isotype	21	0
16TC7579MC	MC38	982-01	CC75 F1	isotype	23	42.03
16TC7579MC	MC38	982-02	CC75 F1	anti-PD1	9	0
16TC7579MC	MC38	982-02	CC75 F1	anti-PD1	12	0
16TC7579MC	MC38	982-02	CC75 F1	anti-PD1	14	0
16TC7579MC	MC38	982-02	CC75 F1	anti-PD1	16	71.52
16TC7579MC	MC38	982-02	CC75 F1	anti-PD1	19	120.89
16TC7579MC	MC38	982-02	CC75 F1	anti-PD1	21	163.61
16TC7579MC	MC38	982-02	CC75 F1	anti-PD1	23	239.28
16TC7579MC	MC38	982-03	CC75 F1	anti-PD1	9	0
16TC7579MC	MC38	982-03	CC75 F1	anti-PD1	12	0
16TC7579MC	MC38	982-03	CC75 F1	anti-PD1	14	0
16TC7579MC	MC38	982-03	CC75 F1	anti-PD1	16	0
16TC7579MC	MC38	982-03	CC75 F1	anti-PD1	19	0
16TC7579MC	MC38	982-03	CC75 F1	anti-PD1	21	0
16TC7579MC	MC38	982-03	CC75 F1	anti-PD1	23	0
16TC7579MC	MC38	982-04	CC75 F1	anti-PD1	9	0
16TC7579MC	MC38	982-04	CC75 F1	anti-PD1	12	0
16TC7579MC	MC38	982-04	CC75 F1	anti-PD1	14	0
16TC7579MC	MC38	982-04	CC75 F1	anti-PD1	16	0
16TC7579MC	MC38	982-04	CC75 F1	anti-PD1	19	0
16TC7579MC	MC38	982-04	CC75 F1	anti-PD1	21	0
16TC7579MC	MC38	982-04	CC75 F1	anti-PD1	23	0
16TC7579MC	MC38	982-05	CC75 F1	isotype	9	0
16TC7579MC	MC38	982-05	CC75 F1	isotype	12	0
16TC7579MC	MC38	982-05	CC75 F1	isotype	14	0
16TC7579MC	MC38	982-05	CC75 F1	isotype	16	43.34
16TC7579MC	MC38	982-05	CC75 F1	isotype	19	56.53
16TC7579MC	MC38	982-05	CC75 F1	isotype	21	126.79
16TC7579MC	MC38	982-05	CC75 F1	isotype	23	152.82
16TC7579MC	MC38	982-06	CC75 F1	isotype	9	0
16TC7579MC	MC38	982-06	CC75 F1	isotype	12	0
16TC7579MC	MC38	982-06	CC75 F1	isotype	14	0
16TC7579MC	MC38	982-06	CC75 F1	isotype	16	43.53
16TC7579MC	MC38	982-06	CC75 F1	isotype	19	59.57
16TC7579MC	MC38	982-06	CC75 F1	isotype	21	103.6
16TC7579MC	MC38	982-06	CC75 F1	isotype	23	153.9
16TC7579MC	MC38	982-07	CC75 F1	isotype	9	0
16TC7579MC	MC38	982-07	CC75 F1	isotype	12	0
16TC7579MC	MC38	982-07	CC75 F1	isotype	14	0
16TC7579MC	MC38	982-07	CC75 F1	isotype	16	0
16TC7579MC	MC38	982-07	CC75 F1	isotype	19	0
16TC7579MC	MC38	982-07	CC75 F1	isotype	21	0
16TC7579MC	MC38	982-07	CC75 F1	isotype	23	52.94
16TC7579MC	MC38	982-08	CC75 F1	isotype	9	0
16TC7579MC	MC38	982-08	CC75 F1	isotype	12	0
16TC7579MC	MC38	982-08	CC75 F1	isotype	14	0
16TC7579MC	MC38	982-08	CC75 F1	isotype	16	0
16TC7579MC	MC38	982-08	CC75 F1	isotype	19	0
16TC7579MC	MC38	982-08	CC75 F1	isotype	21	35.82
16TC7579MC	MC38	982-08	CC75 F1	isotype	23	55.27
16TC7579MC	MC38	982-09	CC75 F1	anti-PD1	9	0
16TC7579MC	MC38	982-09	CC75 F1	anti-PD1	12	0
16TC7579MC	MC38	982-09	CC75 F1	anti-PD1	14	0
16TC7579MC	MC38	982-09	CC75 F1	anti-PD1	16	0
16TC7579MC	MC38	982-09	CC75 F1	anti-PD1	19	0
16TC7579MC	MC38	982-09	CC75 F1	anti-PD1	21	0
16TC7579MC	MC38	982-09	CC75 F1	anti-PD1	23	0
16TC7579MC	MC38	982-10	CC75 F1	isotype	9	0
16TC7579MC	MC38	982-10	CC75 F1	isotype	12	0
16TC7579MC	MC38	982-10	CC75 F1	isotype	14	0
16TC7579MC	MC38	982-10	CC75 F1	isotype	16	0
16TC7579MC	MC38	982-10	CC75 F1	isotype	19	0
16TC7579MC	MC38	982-10	CC75 F1	isotype	21	0
16TC7579MC	MC38	982-10	CC75 F1	isotype	23	56.81
16TC7579MC	MC38	982-11	CC75 F1	anti-PD1	9	0
16TC7579MC	MC38	982-11	CC75 F1	anti-PD1	12	0
16TC7579MC	MC38	982-11	CC75 F1	anti-PD1	14	0
16TC7579MC	MC38	982-11	CC75 F1	anti-PD1	16	0
16TC7579MC	MC38	982-11	CC75 F1	anti-PD1	19	0
16TC7579MC	MC38	982-11	CC75 F1	anti-PD1	21	0
16TC7579MC	MC38	982-11	CC75 F1	anti-PD1	23	0
16TC7579MC	MC38	982-12	CC75 F1	anti-PD1	9	0
16TC7579MC	MC38	982-12	CC75 F1	anti-PD1	12	0
16TC7579MC	MC38	982-12	CC75 F1	anti-PD1	14	0
16TC7579MC	MC38	982-12	CC75 F1	anti-PD1	16	0
16TC7579MC	MC38	982-12	CC75 F1	anti-PD1	19	0
16TC7579MC	MC38	982-12	CC75 F1	anti-PD1	21	0
16TC7579MC	MC38	982-12	CC75 F1	anti-PD1	23	0
16TC7579MC	MC38	982-13	CC75 F1	anti-PD1	9	0
16TC7579MC	MC38	982-13	CC75 F1	anti-PD1	12	0
16TC7579MC	MC38	982-13	CC75 F1	anti-PD1	14	0
16TC7579MC	MC38	982-13	CC75 F1	anti-PD1	16	0
16TC7579MC	MC38	982-13	CC75 F1	anti-PD1	19	0
16TC7579MC	MC38	982-13	CC75 F1	anti-PD1	21	0
16TC7579MC	MC38	982-13	CC75 F1	anti-PD1	23	0
16TC7579MC	MC38	982-14	CC75 F1	anti-PD1	9	0
16TC7579MC	MC38	982-14	CC75 F1	anti-PD1	12	0
16TC7579MC	MC38	982-14	CC75 F1	anti-PD1	14	0
16TC7579MC	MC38	982-14	CC75 F1	anti-PD1	16	0
16TC7579MC	MC38	982-14	CC75 F1	anti-PD1	19	0
16TC7579MC	MC38	982-14	CC75 F1	anti-PD1	21	0
16TC7579MC	MC38	982-14	CC75 F1	anti-PD1	23	0
16TC7579MC	MC38	982-15	CC75 F1	isotype	9	0
16TC7579MC	MC38	982-15	CC75 F1	isotype	12	0
16TC7579MC	MC38	982-15	CC75 F1	isotype	14	0
16TC7579MC	MC38	982-15	CC75 F1	isotype	16	0
16TC7579MC	MC38	982-15	CC75 F1	isotype	19	0
16TC7579MC	MC38	982-15	CC75 F1	isotype	21	0
16TC7579MC	MC38	982-15	CC75 F1	isotype	23	0
16TC7579MC	MC38	982-16	CC75 F1	anti-PD1	9	0
16TC7579MC	MC38	982-16	CC75 F1	anti-PD1	12	0
16TC7579MC	MC38	982-16	CC75 F1	anti-PD1	14	0
16TC7579MC	MC38	982-16	CC75 F1	anti-PD1	16	0
16TC7579MC	MC38	982-16	CC75 F1	anti-PD1	19	0
16TC7579MC	MC38	982-16	CC75 F1	anti-PD1	21	0
16TC7579MC	MC38	982-16	CC75 F1	anti-PD1	23	0
16TC7579MC	MC38	982-17	CC75 F1	isotype	9	40.13
16TC7579MC	MC38	982-17	CC75 F1	isotype	12	40.96
16TC7579MC	MC38	982-17	CC75 F1	isotype	14	44.36
16TC7579MC	MC38	982-17	CC75 F1	isotype	16	44.75
16TC7579MC	MC38	982-17	CC75 F1	isotype	19	53.09
16TC7579MC	MC38	982-17	CC75 F1	isotype	21	64.78
16TC7579MC	MC38	982-17	CC75 F1	isotype	23	99.39
16TC7579MC	MC38	982-18	CC75 F1	isotype	9	0
16TC7579MC	MC38	982-18	CC75 F1	isotype	12	0
16TC7579MC	MC38	982-18	CC75 F1	isotype	14	0
16TC7579MC	MC38	982-18	CC75 F1	isotype	16	0
16TC7579MC	MC38	982-18	CC75 F1	isotype	19	0
16TC7579MC	MC38	982-18	CC75 F1	isotype	21	0
16TC7579MC	MC38	982-18	CC75 F1	isotype	23	45.86
16TC7579MC	MC38	982-19	CC75 F1	isotype	9	0
16TC7579MC	MC38	982-19	CC75 F1	isotype	12	0
16TC7579MC	MC38	982-19	CC75 F1	isotype	14	0
16TC7579MC	MC38	982-19	CC75 F1	isotype	16	43.27
16TC7579MC	MC38	982-19	CC75 F1	isotype	19	66.61
16TC7579MC	MC38	982-19	CC75 F1	isotype	21	78.92
16TC7579MC	MC38	982-19	CC75 F1	isotype	23	100.52
16TC7579MC	MC38	982-20	CC75 F1	anti-PD1	9	0
16TC7579MC	MC38	982-20	CC75 F1	anti-PD1	12	0
16TC7579MC	MC38	982-20	CC75 F1	anti-PD1	14	0
16TC7579MC	MC38	982-20	CC75 F1	anti-PD1	16	0
16TC7579MC	MC38	982-20	CC75 F1	anti-PD1	19	0
16TC7579MC	MC38	982-20	CC75 F1	anti-PD1	21	0
16TC7579MC	MC38	982-20	CC75 F1	anti-PD1	23	0
16TC7579MC	MC38	982-21	CC75 F1	isotype	9	0
16TC7579MC	MC38	982-21	CC75 F1	isotype	12	52.51
16TC7579MC	MC38	982-21	CC75 F1	isotype	14	66.55
16TC7579MC	MC38	982-21	CC75 F1	isotype	16	73.52
16TC7579MC	MC38	982-21	CC75 F1	isotype	19	90.96
16TC7579MC	MC38	982-21	CC75 F1	isotype	21	101.93
16TC7579MC	MC38	982-21	CC75 F1	isotype	23	159.4
16TC7579MC	MC38	982-22	CC75 F1	anti-PD1	9	44.97
16TC7579MC	MC38	982-22	CC75 F1	anti-PD1	12	48.02
16TC7579MC	MC38	982-22	CC75 F1	anti-PD1	14	48.25
16TC7579MC	MC38	982-22	CC75 F1	anti-PD1	16	20.78
16TC7579MC	MC38	982-22	CC75 F1	anti-PD1	19	0
16TC7579MC	MC38	982-22	CC75 F1	anti-PD1	21	0
16TC7579MC	MC38	982-22	CC75 F1	anti-PD1	23	0
16TC7579MC	MC38	982-23	CC75 F1	isotype	9	0
16TC7579MC	MC38	982-23	CC75 F1	isotype	12	0
16TC7579MC	MC38	982-23	CC75 F1	isotype	14	0
16TC7579MC	MC38	982-23	CC75 F1	isotype	16	0
16TC7579MC	MC38	982-23	CC75 F1	isotype	19	0
16TC7579MC	MC38	982-23	CC75 F1	isotype	21	0
16TC7579MC	MC38	982-23	CC75 F1	isotype	23	0
16TC7579MC	MC38	982-24	CC75 F1	anti-PD1	9	0
16TC7579MC	MC38	982-24	CC75 F1	anti-PD1	12	0
16TC7579MC	MC38	982-24	CC75 F1	anti-PD1	14	0
16TC7579MC	MC38	982-24	CC75 F1	anti-PD1	16	0
16TC7579MC	MC38	982-24	CC75 F1	anti-PD1	19	0
16TC7579MC	MC38	982-24	CC75 F1	anti-PD1	21	0
16TC7579MC	MC38	982-24	CC75 F1	anti-PD1	23	0
19TC7589CT	CT26	987-09	CC78 F1	anti-PD1	6	30.61
19TC7589CT	CT26	987-09	CC78 F1	anti-PD1	10	110.32
19TC7589CT	CT26	987-09	CC78 F1	anti-PD1	12	135.14
19TC7589CT	CT26	987-09	CC78 F1	anti-PD1	14	147.02
19TC7589CT	CT26	987-09	CC78 F1	anti-PD1	17	150.8
19TC7589CT	CT26	987-09	CC78 F1	anti-PD1	19	155.4
19TC7589CT	CT26	987-09	CC78 F1	anti-PD1	21	194.46
19TC7589CT	CT26	987-10	CC78 F1	isotype	10	113.25
19TC7589CT	CT26	987-10	CC78 F1	isotype	12	152.94
19TC7589CT	CT26	987-10	CC78 F1	isotype	14	158.48
19TC7589CT	CT26	987-10	CC78 F1	isotype	17	303.63
19TC7589CT	CT26	987-10	CC78 F1	isotype	19	309.88
19TC7589CT	CT26	987-10	CC78 F1	isotype	21	542.87
19TC7589CT	CT26	987-11	CC78 F1	isotype	10	144.56
19TC7589CT	CT26	987-11	CC78 F1	isotype	12	167.08
19TC7589CT	CT26	987-11	CC78 F1	isotype	14	251.92
19TC7589CT	CT26	987-11	CC78 F1	isotype	17	524.55
19TC7589CT	CT26	987-11	CC78 F1	isotype	19	579.68
19TC7589CT	CT26	987-11	CC78 F1	isotype	21	940.8
19TC7589CT	CT26	987-12	CC78 F1	isotype	6	27.48
19TC7589CT	CT26	987-12	CC78 F1	isotype	10	144.62
19TC7589CT	CT26	987-12	CC78 F1	isotype	12	172.17
19TC7589CT	CT26	987-12	CC78 F1	isotype	14	211.81
19TC7589CT	CT26	987-12	CC78 F1	isotype	17	321.16
19TC7589CT	CT26	987-12	CC78 F1	isotype	19	458.47
19TC7589CT	CT26	987-12	CC78 F1	isotype	21	735.03
19TC7589CT	CT26	987-13	CC78 F1	anti-PD1	6	17.54
19TC7589CT	CT26	987-13	CC78 F1	anti-PD1	10	88.46
19TC7589CT	CT26	987-13	CC78 F1	anti-PD1	12	71.83
19TC7589CT	CT26	987-13	CC78 F1	anti-PD1	14	144.03
19TC7589CT	CT26	987-13	CC78 F1	anti-PD1	17	173.7
19TC7589CT	CT26	987-13	CC78 F1	anti-PD1	19	179.95
19TC7589CT	CT26	987-13	CC78 F1	anti-PD1	21	228.02
19TC7589CT	CT26	987-27	CC78 F1	isotype	12	36.5
19TC7589CT	CT26	987-27	CC78 F1	isotype	14	50.83
19TC7589CT	CT26	987-27	CC78 F1	isotype	17	47.44
19TC7589CT	CT26	987-27	CC78 F1	isotype	19	46.92
19TC7589CT	CT26	987-27	CC78 F1	isotype	21	86.84
19TC7589CT	CT26	987-28	CC78 F1	anti-PD1	10	39.52
19TC7589CT	CT26	987-28	CC78 F1	anti-PD1	12	46
19TC7589CT	CT26	987-28	CC78 F1	anti-PD1	14	38.61
19TC7589CT	CT26	987-28	CC78 F1	anti-PD1	17	48.48
19TC7589CT	CT26	987-28	CC78 F1	anti-PD1	19	52.36
19TC7589CT	CT26	987-28	CC78 F1	anti-PD1	21	53.54
19TC7589CT	CT26	987-29	CC78 F1	anti-PD1	12	25.25
19TC7589CT	CT26	987-29	CC78 F1	anti-PD1	14	36.63
19TC7589CT	CT26	987-29	CC78 F1	anti-PD1	17	22.36
19TC7589CT	CT26	987-29	CC78 F1	anti-PD1	19	17.85
19TC7589CT	CT26	987-29	CC78 F1	anti-PD1	21	10.65
19TC7589CT	CT26	987-30	CC78 F1	anti-PD1	12	53.35
19TC7589CT	CT26	987-30	CC78 F1	anti-PD1	14	56.22
19TC7589CT	CT26	987-30	CC78 F1	anti-PD1	17	141.44
19TC7589CT	CT26	987-30	CC78 F1	anti-PD1	19	234.4
19TC7589CT	CT26	987-30	CC78 F1	anti-PD1	21	351.47
19TC7589CT	CT26	987-31	CC78 F1	anti-PD1	10	79.11
19TC7589CT	CT26	987-31	CC78 F1	anti-PD1	12	82.14
19TC7589CT	CT26	987-31	CC78 F1	anti-PD1	14	95.82
19TC7589CT	CT26	987-31	CC78 F1	anti-PD1	17	58.01
19TC7589CT	CT26	987-31	CC78 F1	anti-PD1	19	32.42
19TC7589CT	CT26	987-31	CC78 F1	anti-PD1	21	44.2
19TC7589CT	CT26	987-32	CC78 F1	isotype	12	58.22
19TC7589CT	CT26	987-32	CC78 F1	isotype	14	48.12
19TC7589CT	CT26	987-32	CC78 F1	isotype	17	106.6
19TC7589CT	CT26	987-32	CC78 F1	isotype	19	93.68
19TC7589CT	CT26	987-32	CC78 F1	isotype	21	189.31
19TC7589CT	CT26	987-33	CC78 F1	isotype	10	49.07
19TC7589CT	CT26	987-33	CC78 F1	isotype	12	58.08
19TC7589CT	CT26	987-33	CC78 F1	isotype	14	95.49
19TC7589CT	CT26	987-33	CC78 F1	isotype	17	165.48
19TC7589CT	CT26	987-33	CC78 F1	isotype	19	173.7
19TC7589CT	CT26	987-33	CC78 F1	isotype	21	338.13
19TC7589CT	CT26	987-34	CC78 F1	isotype	6	27.19
19TC7589CT	CT26	987-34	CC78 F1	isotype	10	90.61
19TC7589CT	CT26	987-34	CC78 F1	isotype	12	91.25
19TC7589CT	CT26	987-34	CC78 F1	isotype	14	104.78
19TC7589CT	CT26	987-34	CC78 F1	isotype	17	233.25
19TC7589CT	CT26	987-34	CC78 F1	isotype	19	313.04
19TC7589CT	CT26	987-34	CC78 F1	isotype	21	510.66
19TC7589CT	CT26	987-48	CC78 F1	isotype	6	30.25
19TC7589CT	CT26	987-48	CC78 F1	isotype	10	187.96
19TC7589CT	CT26	987-48	CC78 F1	isotype	12	223.13
19TC7589CT	CT26	987-48	CC78 F1	isotype	14	326.6
19TC7589CT	CT26	987-48	CC78 F1	isotype	17	512.93
19TC7589CT	CT26	987-48	CC78 F1	isotype	19	673.05
19TC7589CT	CT26	987-48	CC78 F1	isotype	21	1092.73
19TC7589CT	CT26	987-49	CC78 F1	anti-PD1	6	36.62
19TC7589CT	CT26	987-49	CC78 F1	anti-PD1	10	65.62
19TC7589CT	CT26	987-49	CC78 F1	anti-PD1	12	29
19TC7589CT	CT26	987-49	CC78 F1	anti-PD1	14	29.02
19TC7589CT	CT26	987-49	CC78 F1	anti-PD1	17	0
19TC7589CT	CT26	987-49	CC78 F1	anti-PD1	19	0
19TC7589CT	CT26	987-49	CC78 F1	anti-PD1	21	0
19TC7589CT	CT26	987-50	CC78 F1	isotype	6	33.39
19TC7589CT	CT26	987-50	CC78 F1	isotype	10	61.76
19TC7589CT	CT26	987-50	CC78 F1	isotype	12	88.82
19TC7589CT	CT26	987-50	CC78 F1	isotype	14	134.64
19TC7589CT	CT26	987-50	CC78 F1	isotype	17	231.17
19TC7589CT	CT26	987-50	CC78 F1	isotype	19	253.69
19TC7589CT	CT26	987-50	CC78 F1	isotype	21	393.88
19TC7589CT	CT26	987-51	CC78 F1	anti-PD1	6	32.03
19TC7589CT	CT26	987-51	CC78 F1	anti-PD1	10	119.11
19TC7589CT	CT26	987-51	CC78 F1	anti-PD1	12	73.13
19TC7589CT	CT26	987-51	CC78 F1	anti-PD1	14	70.64
19TC7589CT	CT26	987-51	CC78 F1	anti-PD1	17	56.91
19TC7589CT	CT26	987-51	CC78 F1	anti-PD1	19	20.09
19TC7589CT	CT26	987-51	CC78 F1	anti-PD1	21	15.25
19TC7589CT	CT26	987-52	CC78 F1	anti-PD1	12	0
19TC7589CT	CT26	987-52	CC78 F1	anti-PD1	14	0
19TC7589CT	CT26	987-52	CC78 F1	anti-PD1	17	0
19TC7589CT	CT26	987-52	CC78 F1	anti-PD1	19	0
19TC7589CT	CT26	987-52	CC78 F1	anti-PD1	21	0
19TC7589CT	CT26	987-53	CC78 F1	isotype	10	64.82
19TC7589CT	CT26	987-53	CC78 F1	isotype	12	77.55
19TC7589CT	CT26	987-53	CC78 F1	isotype	14	139.41
19TC7589CT	CT26	987-53	CC78 F1	isotype	17	222.95
19TC7589CT	CT26	987-53	CC78 F1	isotype	19	232.46
19TC7589CT	CT26	987-53	CC78 F1	isotype	21	368.5
19TC7589CT	CT26	987-54	CC78 F1	anti-PD1	10	57.05
19TC7589CT	CT26	987-54	CC78 F1	anti-PD1	12	31.05
19TC7589CT	CT26	987-54	CC78 F1	anti-PD1	14	10.38
19TC7589CT	CT26	987-54	CC78 F1	anti-PD1	17	0
19TC7589CT	CT26	987-54	CC78 F1	anti-PD1	19	0
19TC7589CT	CT26	987-54	CC78 F1	anti-PD1	21	0
19TC7589CT	CT26	987-55	CC78 F1	anti-PD1	12	61.16
19TC7589CT	CT26	987-55	CC78 F1	anti-PD1	14	59.54
19TC7589CT	CT26	987-55	CC78 F1	anti-PD1	17	97.3
19TC7589CT	CT26	987-55	CC78 F1	anti-PD1	19	103.43
19TC7589CT	CT26	987-55	CC78 F1	anti-PD1	21	182.81
19TC7589CT	CT26	987-56	CC78 F1	isotype	10	69.12
19TC7589CT	CT26	987-56	CC78 F1	isotype	12	89.31
19TC7589CT	CT26	987-56	CC78 F1	isotype	14	104.88
19TC7589CT	CT26	987-56	CC78 F1	isotype	17	249.7
19TC7589CT	CT26	987-56	CC78 F1	isotype	19	290.27
19TC7589CT	CT26	987-56	CC78 F1	isotype	21	578.71
19TC7589CT	CT26	988-38	CC79 F1	anti-PD1	12	57.16
19TC7589CT	CT26	988-38	CC79 F1	anti-PD1	14	40.15
19TC7589CT	CT26	988-38	CC79 F1	anti-PD1	17	59.07
19TC7589CT	CT26	988-38	CC79 F1	anti-PD1	19	71.82
19TC7589CT	CT26	988-38	CC79 F1	anti-PD1	21	132.58
19TC7589CT	CT26	988-39	CC79 F1	anti-PD1	12	76.68
19TC7589CT	CT26	988-39	CC79 F1	anti-PD1	14	131.69
19TC7589CT	CT26	988-40	CC79 F1	anti-PD1	10	61.22
19TC7589CT	CT26	988-40	CC79 F1	anti-PD1	12	36.55
19TC7589CT	CT26	988-40	CC79 F1	anti-PD1	14	32.96
19TC7589CT	CT26	988-40	CC79 F1	anti-PD1	17	35.9
19TC7589CT	CT26	988-40	CC79 F1	anti-PD1	19	55.86
19TC7589CT	CT26	988-40	CC79 F1	anti-PD1	21	98.57
19TC7589CT	CT26	988-41	CC79 F1	anti-PD1	10	185.2
19TC7589CT	CT26	988-41	CC79 F1	anti-PD1	12	377.9
19TC7589CT	CT26	988-41	CC79 F1	anti-PD1	14	616.33
19TC7589CT	CT26	988-41	CC79 F1	anti-PD1	17	895.32
19TC7589CT	CT26	988-41	CC79 F1	anti-PD1	19	1192.5
19TC7589CT	CT26	988-41	CC79 F1	anti-PD1	21	1772.38
19TC7589CT	CT26	988-42	CC79 F1	isotype	12	27.26
19TC7589CT	CT26	988-42	CC79 F1	isotype	14	61.31
19TC7589CT	CT26	988-42	CC79 F1	isotype	17	146.77
19TC7589CT	CT26	988-42	CC79 F1	isotype	19	157.77
19TC7589CT	CT26	988-42	CC79 F1	isotype	21	451.89
19TC7589CT	CT26	988-43	CC79 F1	isotype	12	14.3
19TC7589CT	CT26	988-43	CC79 F1	isotype	14	26.5
19TC7589CT	CT26	988-43	CC79 F1	isotype	17	49.63
19TC7589CT	CT26	988-43	CC79 F1	isotype	19	87.48
19TC7589CT	CT26	988-43	CC79 F1	isotype	21	140.89
19TC7589CT	CT26	988-44	CC79 F1	anti-PD1	12	111.48
19TC7589CT	CT26	988-44	CC79 F1	anti-PD1	14	219.22
19TC7589CT	CT26	988-44	CC79 F1	anti-PD1	17	389.97
19TC7589CT	CT26	988-44	CC79 F1	anti-PD1	19	519.67
19TC7589CT	CT26	988-44	CC79 F1	anti-PD1	21	954.07
19TC7589CT	CT26	988-45	CC79 F1	isotype	10	120.24
19TC7589CT	CT26	988-45	CC79 F1	isotype	12	121.43
19TC7589CT	CT26	988-45	CC79 F1	isotype	14	210.55
19TC7589CT	CT26	988-45	CC79 F1	isotype	17	518.7
19TC7589CT	CT26	988-45	CC79 F1	isotype	19	578.1
19TC7589CT	CT26	988-46	CC79 F1	anti-PD1	12	49.86
19TC7589CT	CT26	988-46	CC79 F1	anti-PD1	14	145.39
19TC7589CT	CT26	988-46	CC79 F1	anti-PD1	17	360.33
19TC7589CT	CT26	988-46	CC79 F1	anti-PD1	19	444.01
19TC7589CT	CT26	988-46	CC79 F1	anti-PD1	21	738.7
19TC7589CT	CT26	988-47	CC79 F1	isotype	12	27.72
19TC7589CT	CT26	988-47	CC79 F1	isotype	14	43.32
19TC7589CT	CT26	988-47	CC79 F1	isotype	17	39.22
19TC7589CT	CT26	988-47	CC79 F1	isotype	19	32.83
19TC7589CT	CT26	988-47	CC79 F1	isotype	21	87.64
19TC7589CT	CT26	988-57	CC79 F1	isotype	10	57.69
19TC7589CT	CT26	988-57	CC79 F1	isotype	12	110.68
19TC7589CT	CT26	988-57	CC79 F1	isotype	14	346.27
19TC7589CT	CT26	988-57	CC79 F1	isotype	17	773.93
19TC7589CT	CT26	988-57	CC79 F1	isotype	19	1252.31
19TC7589CT	CT26	988-57	CC79 F1	isotype	21	2256.51
19TC7589CT	CT26	988-58	CC79 F1	anti-PD1	10	93.14
19TC7589CT	CT26	988-58	CC79 F1	anti-PD1	12	85.66
19TC7589CT	CT26	988-58	CC79 F1	anti-PD1	14	85.33
19TC7589CT	CT26	988-58	CC79 F1	anti-PD1	17	32.45
19TC7589CT	CT26	988-58	CC79 F1	anti-PD1	19	0
19TC7589CT	CT26	988-58	CC79 F1	anti-PD1	21	0
19TC7589CT	CT26	988-59	CC79 F1	anti-PD1	12	163.36
19TC7589CT	CT26	988-59	CC79 F1	anti-PD1	14	358.78
19TC7589CT	CT26	988-59	CC79 F1	anti-PD1	17	685.33
19TC7589CT	CT26	988-59	CC79 F1	anti-PD1	19	1163.26
19TC7589CT	CT26	988-59	CC79 F1	anti-PD1	21	1812.7
19TC7589CT	CT26	988-60	CC79 F1	anti-PD1	6	19.57
19TC7589CT	CT26	988-60	CC79 F1	anti-PD1	10	92.46
19TC7589CT	CT26	988-60	CC79 F1	anti-PD1	12	68.69
19TC7589CT	CT26	988-60	CC79 F1	anti-PD1	14	123.24
19TC7589CT	CT26	988-60	CC79 F1	anti-PD1	17	206.37
19TC7589CT	CT26	988-60	CC79 F1	anti-PD1	19	206.34
19TC7589CT	CT26	988-60	CC79 F1	anti-PD1	21	436.16
19TC7589CT	CT26	988-61	CC79 F1	isotype	10	152.04
19TC7589CT	CT26	988-61	CC79 F1	isotype	12	246.56
19TC7589CT	CT26	988-61	CC79 F1	isotype	14	544.62
19TC7589CT	CT26	988-61	CC79 F1	isotype	17	1351.53
19TC7589CT	CT26	988-62	CC79 F1	isotype	6	26.48
19TC7589CT	CT26	988-62	CC79 F1	isotype	10	98.41
19TC7589CT	CT26	988-62	CC79 F1	isotype	12	167.57
19TC7589CT	CT26	988-62	CC79 F1	isotype	14	206.25
19TC7589CT	CT26	988-62	CC79 F1	isotype	17	331.12
19TC7589CT	CT26	988-62	CC79 F1	isotype	19	520.75
19TC7589CT	CT26	988-63	CC79 F1	isotype	12	126.74
19TC7589CT	CT26	988-63	CC79 F1	isotype	14	165.92
19TC7589CT	CT26	988-64	CC79 F1	anti-PD1	10	123.58
19TC7589CT	CT26	988-64	CC79 F1	anti-PD1	12	241.25
19TC7589CT	CT26	988-64	CC79 F1	anti-PD1	14	372.56
19TC7589CT	CT26	988-64	CC79 F1	anti-PD1	17	1064.06
19TC7589CT	CT26	988-64	CC79 F1	anti-PD1	19	1499.77
19TC7589CT	CT26	988-64	CC79 F1	anti-PD1	21	2042.5
19TC7589CT	CT26	988-65	CC79 F1	isotype	10	56.16
19TC7589CT	CT26	988-65	CC79 F1	isotype	12	85.21
19TC7589CT	CT26	988-65	CC79 F1	isotype	14	98.18
19TC7589CT	CT26	988-65	CC79 F1	isotype	17	162.19
19TC7589CT	CT26	988-65	CC79 F1	isotype	19	144.48
19TC7589CT	CT26	988-65	CC79 F1	isotype	21	311.5
19TC7589CT	CT26	988-66	CC79 F1	isotype	10	113.65
19TC7589CT	CT26	988-66	CC79 F1	isotype	12	166.48
19TC7589CT	CT26	988-66	CC79 F1	isotype	14	455.22
19TC7589CT	CT26	988-66	CC79 F1	isotype	17	914.59
19TC7589CT	CT26	988-66	CC79 F1	isotype	19	1542.73
